date,CE-PM10,CE-PM2.5,CE-O3,CE-SO2,CE-NO2,CE-CO,CE_b-PM10,CE_b-PM2.5,CE_b-O3,CE_b-SO2,CE_b-NO2,CE_b-CO
2022-08-30 11:00:00,70.0,33.529999,28.0,,15.6,1.24, , , ,s, , 
2022-08-30 12:00:00,76.0,36.279999,45.0,5.4000001,15.9,1.21, , , , , , 
2022-08-30 13:00:00,67.0,31.68,52.0,5.4000001,9.8999996,1.09, , , , , , 
2022-08-30 14:00:00,58.0,26.139999,43.0,5.5,7.3000002,1.04, , , , , , 
2022-08-30 15:00:00,44.0,23.629999,38.0,5.5,8.5,1.02, , , , , , 
2022-08-30 16:00:00,40.0,23.99,37.0,5.5999999,7.5999999,1.05, , , , , , 
2022-08-30 17:00:00,42.0,23.16,36.0,5.6999998,6.5999999,1.02, , , , , , 
2022-08-30 18:00:00,34.0,21.16,29.0,5.5999999,10.1,1.13, , , , , , 
2022-08-30 19:00:00,38.0,15.46,21.0,5.5999999,14.4,1.1799999, , , , , , 
2022-08-30 20:00:00,40.0,18.77,18.0,5.5,13.8,1.15, , , , , , 
2022-08-30 21:00:00,43.0,16.889999,23.0,5.5,7.0,1.0700001, , , , , , 
2022-08-30 22:00:00,86.0,14.81,22.0,,7.0,0.97000003, , , ,s, , 
2022-08-30 23:00:00,35.0,13.56,23.0,5.5999999,5.0999999,0.97000003, , , , , , 
2022-08-31 00:00:00,36.0,11.6,21.0,5.5,5.3000002,0.97000003, , , , , , 
2022-08-31 01:00:00,15.0,10.11,24.0,5.5,3.5,0.94999999, , , , , , 
2022-08-31 02:00:00,31.0,9.79,23.0,,2.9000001,0.91000003, , , ,s, , 
2022-08-31 03:00:00,7.0,,24.0,5.4000001,2.5999999,0.92000002, ,r, , , , 
2022-08-31 04:00:00,21.0,11.77,21.0,5.5,2.8,0.91000003, , , , , , 
2022-08-31 05:00:00,19.0,8.7200003,20.0,5.4000001,3.7,0.94, , , , , , 
2022-08-31 06:00:00,17.0,13.88,7.0,5.5,14.0,1.04, , , , , , 
2022-08-31 07:00:00,22.0,13.57,5.0,5.5,18.4,1.28, , , , , , 
2022-08-31 08:00:00,31.0,13.44,9.0,,16.9,1.34, , , ,s, , 
2022-08-31 09:00:00,31.0,15.13,11.0,5.5999999,16.799999,1.36, , , , , , 
2022-08-31 10:00:00,43.0,14.47,11.0,5.5999999,16.1,1.24, , , , , , 
2022-08-31 11:00:00,42.0,17.200001,14.0,5.5,13.9,1.1799999, , , , , , 
2022-08-31 12:00:00,36.0,17.139999,15.0,5.5999999,13.3,1.22, , , , , , 
2022-08-31 13:00:00,,,,,,,x,a,x,x,e,a
2022-08-31 14:00:00,34.0,17.99,21.0,4.5,7.0999999,0.88999999, , , , , , 
2022-08-31 15:00:00,42.0,,27.0,5.5,9.5,1.09, ,x, , , , 
2022-08-31 16:00:00,39.0,,28.0,5.5,8.5,1.05, ,x, , , , 
2022-08-31 17:00:00,32.0,,27.0,,7.3000002,1.0599999, ,x, ,s, , 
2022-08-31 18:00:00,34.0,16.379999,25.0,,8.1000004,1.05, , , ,s, , 
2022-08-31 19:00:00,35.0,17.57,22.0,,9.3000002,1.08, , , ,s, , 
2022-08-31 20:00:00,33.0,13.98,18.0,,12.1,1.0700001, , , ,s, , 
2022-08-31 21:00:00,33.0,12.05,19.0,5.5999999,9.6999998,1.03, , , , , , 
2022-08-31 22:00:00,25.0,12.01,20.0,5.4000001,4.8000002,0.97000003, , , , , , 
2022-08-31 23:00:00,23.0,10.2,18.0,5.5,3.5,0.94999999, , , , , , 
2022-09-01 00:00:00,,,,,,,x,x,x,x,e,a
2022-09-01 01:00:00,17.0,16.030001,10.0,5.4000001,10.3,1.05, , , , , , 
2022-09-01 02:00:00,22.0,16.58,13.0,5.5,5.5,0.98000002, , , , , , 
2022-09-01 03:00:00,24.0,16.09,16.0,5.5,2.4000001,0.94, , , , , , 
2022-09-01 04:00:00,19.0,11.18,19.0,5.5999999,2.2,0.92000002, , , , , , 
2022-09-01 05:00:00,15.0,9.3000002,16.0,5.5,4.3000002,0.97000003, , , , , , 
2022-09-01 06:00:00,23.0,11.59,6.0,5.5,13.3,1.13, , , , , , 
2022-09-01 07:00:00,25.0,16.68,2.0,5.6999998,18.6,1.49, , , , , , 
2022-09-01 08:00:00,56.0,21.120001,3.0,5.6999998,19.700001,1.58, , , , , , 
2022-09-01 09:00:00,50.0,24.809999,5.0,5.8000002,23.4,1.61, , , , , , 
2022-09-01 10:00:00,68.0,29.99,9.0,5.6999998,24.6,1.47, , , , , , 
2022-09-01 11:00:00,70.0,31.02,19.0,5.6999998,24.5,1.36, , , , , , 
2022-09-01 12:00:00,65.0,19.6,29.0,5.5999999,14.7,1.1900001, , , , , , 
2022-09-01 13:00:00,54.0,12.77,28.0,5.5999999,6.5999999,1.0599999, , , , , , 
2022-09-01 14:00:00,38.0,14.38,27.0,,5.8000002,1.05, , , ,s, , 
2022-09-01 15:00:00,28.0,17.09,25.0,,6.0,1.04, , , ,s, , 
2022-09-01 16:00:00,28.0,17.049999,24.0,5.6999998,6.0999999,1.03, , , , , , 
2022-09-01 17:00:00,28.0,13.85,25.0,5.5999999,6.5,1.03, , , , , , 
2022-09-01 18:00:00,32.0,13.78,24.0,5.5999999,7.0,1.05, , , , , , 
2022-09-01 19:00:00,26.0,13.6,25.0,5.6999998,7.1999998,1.01, , , , , , 
2022-09-01 20:00:00,29.0,12.32,24.0,5.5999999,8.3000002,1.02, , , , , , 
2022-09-01 21:00:00,31.0,11.55,24.0,5.5,5.9000001,0.97000003, , , , , , 
2022-09-01 22:00:00,24.0,10.05,24.0,5.5,4.0999999,0.94, , , , , , 
2022-09-01 23:00:00,23.0,11.8,25.0,5.5999999,3.0999999,0.94999999, , , , , , 
2022-09-02 00:00:00,23.0,10.08,23.0,5.4000001,3.5999999,0.97000003, , , , , , 
2022-09-02 01:00:00,23.0,14.56,20.0,5.5,3.5,0.98000002, , , , , , 
2022-09-02 02:00:00,26.0,12.5,21.0,5.5,2.5999999,0.95999998, , , , , , 
2022-09-02 03:00:00,24.0,16.0,18.0,,3.2,0.95999998, , , ,s, , 
2022-09-02 04:00:00,25.0,13.54,16.0,,3.3,0.97000003, , , ,s, , 
2022-09-02 05:00:00,26.0,13.27,13.0,5.4000001,5.1999998,1.0, , , , , , 
2022-09-02 06:00:00,31.0,19.49,3.0,5.5,14.7,1.12, , , , , , 
2022-09-02 07:00:00,39.0,18.280001,2.0,5.5999999,16.0,1.3, , , , , , 
2022-09-02 08:00:00,39.0,23.74,4.0,5.6999998,16.9,1.36, , , , , , 
2022-09-02 09:00:00,61.0,22.43,10.0,5.6999998,15.9,1.37, , , , , , 
2022-09-02 10:00:00,56.0,22.280001,15.0,5.5999999,17.799999,1.39, , , , , , 
2022-09-02 11:00:00,61.0,24.389999,27.0,5.5999999,14.2,1.22, , , , , , 
2022-09-02 12:00:00,52.0,17.120001,39.0,,8.3999996,1.13, , , ,s, , 
2022-09-02 13:00:00,35.0,15.08,34.0,5.5,7.3000002,1.09, , , , , , 
2022-09-02 14:00:00,30.0,14.55,32.0,5.5,7.8000002,1.09, , , , , , 
2022-09-02 15:00:00,27.0,13.94,32.0,5.5999999,8.1000004,1.0599999, , , , , , 
2022-09-02 16:00:00,25.0,13.88,33.0,5.5999999,7.5,1.09, , , , , , 
2022-09-02 17:00:00,29.0,12.59,34.0,5.8000002,8.6000004,1.11, , , , , , 
2022-09-02 18:00:00,29.0,13.4,32.0,5.8000002,9.6999998,1.12, , , , , , 
2022-09-02 19:00:00,35.0,13.54,27.0,5.9000001,10.3,1.12, , , , , , 
2022-09-02 20:00:00,33.0,16.870001,20.0,5.9000001,12.9,1.11, , , , , , 
2022-09-02 21:00:00,37.0,15.9,17.0,5.5999999,9.3000002,1.0700001, , , , , , 
2022-09-02 22:00:00,32.0,10.97,18.0,5.5,6.6999998,1.0700001, , , , , , 
2022-09-02 23:00:00,31.0,13.86,21.0,5.5,3.7,1.0, , , , , , 
2022-09-03 00:00:00,19.0,12.81,17.0,5.5999999,6.8000002,1.0599999, , , , , , 
2022-09-03 01:00:00,22.0,15.81,13.0,5.5,9.1999998,1.08, , , , , , 
2022-09-03 02:00:00,38.0,15.29,13.0,5.5,7.0,1.0700001, , , , , , 
2022-09-03 03:00:00,16.0,12.98,14.0,,4.6999998,1.01, , , ,s, , 
2022-09-03 04:00:00,19.0,,12.0,,4.6999998,1.02, ,r, ,s, , 
2022-09-03 05:00:00,30.0,13.84,9.0,,6.3000002,1.03, , , ,s, , 
2022-09-03 06:00:00,26.0,15.02,6.0,,8.6999998,1.0599999, , , ,s, , 
2022-09-03 07:00:00,23.0,14.53,3.0,5.5999999,11.3,1.1799999, , , , , , 
2022-09-03 08:00:00,33.0,15.63,4.0,5.6999998,11.1,1.3, , , , , , 
2022-09-03 09:00:00,50.0,17.59,8.0,5.5999999,9.5,1.25, , , , , , 
2022-09-03 10:00:00,34.0,14.72,14.0,5.5999999,7.5,1.1900001, , , , , , 
2022-09-03 11:00:00,35.0,10.41,22.0,,5.3000002,1.09, , , ,s, , 
2022-09-03 12:00:00,32.0,13.84,25.0,5.5,5.1999998,1.11, , , , , , 
2022-09-03 13:00:00,18.0,13.32,27.0,5.5,4.6999998,1.0700001, , , , , , 
2022-09-03 14:00:00,22.0,16.129999,26.0,5.5999999,5.5999999,1.09, , , , , , 
2022-09-03 15:00:00,22.0,13.38,27.0,5.5,6.0,1.1, , , , , , 
2022-09-03 16:00:00,30.0,13.77,22.0,5.5,5.0999999,1.04, , , , , , 
2022-09-03 17:00:00,27.0,9.7200003,20.0,,5.0999999,1.0599999, , , ,s, , 
2022-09-03 18:00:00,23.0,15.36,18.0,,5.9000001,1.1, , , ,s, , 
2022-09-03 19:00:00,22.0,10.46,15.0,,7.0999999,1.12, , , ,s, , 
2022-09-03 20:00:00,24.0,14.65,17.0,5.5999999,7.9000001,1.13, , , , , , 
2022-09-03 21:00:00,19.0,18.76,15.0,5.4000001,9.6000004,1.15, , , , , , 
2022-09-03 22:00:00,37.0,21.48,10.0,5.5,12.2,1.2, , , , , , 
2022-09-03 23:00:00,21.0,20.549999,12.0,5.5999999,10.3,1.15, , , , , , 
2022-09-04 00:00:00,37.0,13.79,15.0,5.5,6.5999999,1.12, , , , , , 
2022-09-04 01:00:00,30.0,13.45,14.0,5.5999999,6.1999998,1.09, , , , , , 
2022-09-04 02:00:00,23.0,14.63,4.0,5.5999999,15.6,1.12, , , , , , 
2022-09-04 03:00:00,35.0,14.14,8.0,5.5,11.2,1.08, , , , , , 
2022-09-04 04:00:00,19.0,10.02,13.0,5.5,6.4000001,1.05, , , , , , 
2022-09-04 05:00:00,26.0,9.6999998,12.0,5.4000001,6.5999999,1.0599999, , , , , , 
2022-09-04 06:00:00,33.0,13.99,6.0,5.5,12.4,1.09, , , , , , 
2022-09-04 07:00:00,29.0,13.95,7.0,5.5999999,10.5,1.14, , , , , , 
2022-09-04 08:00:00,35.0,14.02,9.0,5.5,8.8999996,1.16, , , , , , 
2022-09-04 09:00:00,33.0,14.4,12.0,5.5,6.1999998,1.13, , , , , , 
2022-09-04 10:00:00,32.0,17.9,16.0,,6.1999998,1.12, , , ,s, , 
2022-09-04 11:00:00,38.0,15.8,20.0,5.5999999,5.4000001,1.09, , , , , , 
2022-09-04 12:00:00,35.0,16.59,21.0,5.5,6.0,1.12, , , , , , 
2022-09-04 13:00:00,38.0,13.9,22.0,5.5,5.3000002,1.08, , , , , , 
2022-09-04 14:00:00,39.0,17.049999,25.0,,5.3000002,1.11, , , ,s, , 
2022-09-04 15:00:00,31.0,17.049999,23.0,,5.0,1.0700001, , , ,s, , 
2022-09-04 16:00:00,33.0,17.98,20.0,5.5999999,6.5,1.1, , , , , , 
2022-09-04 17:00:00,27.0,18.139999,19.0,5.5999999,7.9000001,1.14, , , , , , 
2022-09-04 18:00:00,38.0,12.18,19.0,5.5,5.6999998,1.09, , , , , , 
2022-09-04 19:00:00,21.0,10.81,20.0,5.5,5.4000001,1.09, , , , , , 
2022-09-04 20:00:00,26.0,10.76,18.0,,6.6999998,1.1, , , ,s, , 
2022-09-04 21:00:00,23.0,12.47,17.0,5.5999999,7.6999998,1.11, , , , , , 
2022-09-04 22:00:00,21.0,13.76,17.0,5.5999999,10.2,1.11, , , , , , 
2022-09-04 23:00:00,25.0,12.12,15.0,5.5,12.4,1.4400001, , , , , , 
2022-09-05 00:00:00,20.0,10.18,12.0,5.5,10.4,1.5599999, , , , , , 
2022-09-05 01:00:00,15.0,12.05,13.0,,8.5,1.22, , , ,s, , 
2022-09-05 02:00:00,17.0,9.8400002,17.0,,6.5999999,1.09, , , ,s, , 
2022-09-05 03:00:00,17.0,11.06,19.0,,4.4000001,1.08, , , ,s, , 
2022-09-05 04:00:00,23.0,8.5299997,21.0,,3.2,1.0599999, , , ,s, , 
2022-09-05 05:00:00,18.0,11.49,12.0,,10.7,1.11, , , ,s, , 
2022-09-05 06:00:00,27.0,12.04,5.0,5.5999999,17.299999,1.23, , , , , , 
2022-09-05 07:00:00,25.0,13.48,3.0,5.5999999,21.299999,1.4299999, , , , , , 
2022-09-05 08:00:00,21.0,19.92,3.0,5.6999998,21.200001,1.75, , , , , , 
2022-09-05 09:00:00,35.0,20.450001,4.0,5.6999998,19.700001,1.58, , , , , , 
2022-09-05 10:00:00,33.0,20.549999,5.0,5.5999999,21.1,1.55, , , , , , 
2022-09-05 11:00:00,43.0,20.639999,8.0,5.6999998,20.700001,1.55, , , , , , 
2022-09-05 12:00:00,56.0,17.379999,17.0,5.5999999,12.1,1.3, , , , , , 
2022-09-05 13:00:00,44.0,15.74,21.0,5.5999999,9.8999996,1.23, , , , , , 
2022-09-05 14:00:00,37.0,16.09,21.0,5.5,10.4,1.25, , , , , , 
2022-09-05 15:00:00,39.0,19.540001,15.0,5.5999999,17.1,1.33, , , , , , 
2022-09-05 16:00:00,43.0,17.24,9.0,5.5999999,17.799999,1.34, , , , , , 
2022-09-05 17:00:00,32.0,15.13,11.0,5.5,13.7,1.28, , , , , , 
2022-09-05 18:00:00,31.0,13.65,9.0,5.5,14.9,1.27, , , , , , 
2022-09-05 19:00:00,8.0,,3.0,5.5999999,21.6,1.35, ,r, , , , 
2022-09-05 20:00:00,31.0,12.83,3.0,5.5,20.299999,1.37, , , , , , 
2022-09-05 21:00:00,25.0,11.46,14.0,5.5,10.0,1.1799999, , , , , , 
2022-09-05 22:00:00,22.0,9.7399998,17.0,5.5999999,6.0999999,1.11, , , , , , 
2022-09-05 23:00:00,19.0,9.6599998,24.0,5.5,3.0,1.04, , , , , , 
2022-09-06 00:00:00,14.0,10.51,26.0,5.5,1.8,1.02, , , , , , 
2022-09-06 01:00:00,17.0,12.71,21.0,,6.1999998,1.11, , , ,s, , 
2022-09-06 02:00:00,20.0,13.72,12.0,,12.4,1.2, , , ,s, , 
2022-09-06 03:00:00,24.0,12.62,8.0,5.5999999,14.8,1.12, , , , , , 
2022-09-06 04:00:00,23.0,17.74,8.0,5.5999999,12.9,1.12, , , , , , 
2022-09-06 05:00:00,35.0,21.049999,8.0,5.5,11.4,1.08, , , , , , 
2022-09-06 06:00:00,23.0,19.26,5.0,5.5,14.5,1.17, , , , , , 
2022-09-06 07:00:00,35.0,15.83,2.0,5.5999999,18.299999,1.36, , , , , , 
2022-09-06 08:00:00,37.0,19.370001,3.0,5.6999998,19.1,1.45, , , , , , 
2022-09-06 09:00:00,37.0,18.459999,6.0,5.6999998,18.6,1.72, , , , , , 
2022-09-06 10:00:00,54.0,16.59,10.0,5.5999999,14.4,1.37, , , , , , 
2022-09-06 11:00:00,40.0,26.209999,12.0,5.8000002,21.4,1.6, , , , , , 
2022-09-06 12:00:00,69.0,34.169998,18.0,5.8000002,27.799999,1.63, , , , , , 
2022-09-06 13:00:00,75.0,39.0,24.0,,33.700001,1.61, , , ,s, , 
2022-09-06 14:00:00,85.0,36.32,35.0,,31.799999,1.54, , , ,s, , 
2022-09-06 15:00:00,67.0,30.65,33.0,,26.799999,1.4400001, , , ,s, , 
2022-09-06 16:00:00,66.0,25.219999,41.0,5.6999998,21.6,1.42, , , , , , 
2022-09-06 17:00:00,65.0,30.620001,38.0,5.5999999,22.1,1.37, , , , , , 
2022-09-06 18:00:00,70.0,26.780001,24.0,5.5999999,22.299999,1.52, , , , , , 
2022-09-06 19:00:00,51.0,18.639999,5.0,,17.4,1.33, , , ,s, , 
2022-09-06 20:00:00,55.0,17.309999,2.0,,18.1,1.41, , , ,s, , 
2022-09-06 21:00:00,28.0,15.19,8.0,5.5,12.0,1.25, , , , , , 
2022-09-06 22:00:00,25.0,11.19,14.0,5.5,7.8000002,1.16, , , , , , 
2022-09-06 23:00:00,22.0,9.4099998,17.0,5.5999999,4.9000001,1.09, , , , , , 
2022-09-07 00:00:00,19.0,10.28,19.0,5.5,3.7,1.0599999, , , , , , 
2022-09-07 01:00:00,14.0,10.28,17.0,5.5,3.5,1.0599999, , , , , , 
2022-09-07 02:00:00,16.0,9.1199999,10.0,,6.1999998,1.09, , , ,s, , 
2022-09-07 03:00:00,18.0,11.67,9.0,,8.0,1.13, , , ,s, , 
2022-09-07 04:00:00,28.0,16.549999,5.0,5.5999999,9.6000004,1.16, , , , , , 
2022-09-07 05:00:00,26.0,15.79,3.0,5.5,11.5,1.17, , , , , , 
2022-09-07 06:00:00,22.0,14.02,2.0,5.5999999,11.4,1.3, , , , , , 
2022-09-07 07:00:00,34.0,16.940001,2.0,5.8000002,13.7,1.72, , , , , , 
2022-09-07 08:00:00,39.0,23.549999,3.0,5.6999998,15.1,1.6799999, , , , , , 
2022-09-07 09:00:00,62.0,25.450001,4.0,5.8000002,19.5,1.79, , , , , , 
2022-09-07 10:00:00,65.0,23.34,9.0,5.5999999,17.6,1.53, , , , , , 
2022-09-07 11:00:00,59.0,18.790001,15.0,5.5999999,16.1,1.33, , , , , , 
2022-09-07 12:00:00,38.0,18.440001,29.0,5.6999998,10.4,1.24, , , , , , 
2022-09-07 13:00:00,40.0,15.23,44.0,5.6999998,10.9,1.27, , , , , , 
2022-09-07 14:00:00,36.0,18.74,46.0,5.5999999,10.8,1.21, , , , , , 
2022-09-07 15:00:00,40.0,10.73,44.0,5.6999998,10.0,1.12, , , , , , 
2022-09-07 16:00:00,41.0,17.09,41.0,5.6999998,13.0,1.17, , , , , , 
2022-09-07 17:00:00,36.0,16.469999,43.0,5.5999999,12.0,1.22, , , , , , 
2022-09-07 18:00:00,42.0,13.91,31.0,5.6999998,20.299999,1.38, , , , , , 
2022-09-07 19:00:00,38.0,14.85,32.0,5.5999999,14.8,1.3200001, , , , , , 
2022-09-07 20:00:00,40.0,16.209999,20.0,5.5,16.700001,1.33, , , , , , 
2022-09-07 21:00:00,31.0,16.049999,14.0,5.5999999,20.700001,1.42, , , , , , 
2022-09-07 22:00:00,36.0,19.15,12.0,5.5999999,17.200001,1.37, , , , , , 
2022-09-07 23:00:00,34.0,14.9,11.0,,14.2,1.25, , , ,s, , 
2022-09-08 00:00:00,24.0,14.94,8.0,5.5,16.4,1.29, , , , , , 
2022-09-08 01:00:00,36.0,15.33,16.0,5.5,11.0,1.17, , , , , , 
2022-09-08 02:00:00,32.0,14.82,13.0,,8.8999996,1.16, , , ,s, , 
2022-09-08 03:00:00,28.0,14.11,16.0,5.5999999,6.5999999,1.08, , , , , , 
2022-09-08 04:00:00,33.0,15.37,13.0,5.5999999,9.3000002,1.08, , , , , , 
2022-09-08 05:00:00,38.0,14.44,11.0,,10.8,1.1, , , ,s, , 
2022-09-08 06:00:00,41.0,17.92,3.0,5.6999998,17.6,1.45, , , , , , 
2022-09-08 07:00:00,57.0,20.6,3.0,5.8000002,19.6,1.73, , , , , , 
2022-09-08 08:00:00,60.0,22.709999,4.0,6.0999999,22.799999,1.83, , , , , , 
2022-09-08 09:00:00,71.0,17.74,11.0,6.4000001,19.799999,1.37, , , , , , 
2022-09-08 10:00:00,54.0,15.12,17.0,7.0,22.1,1.4, , , , , , 
2022-09-08 11:00:00,51.0,21.200001,31.0,6.5999999,18.9,1.29, , , , , , 
2022-09-08 12:00:00,45.0,20.15,41.0,6.5,20.200001,1.45, , , , , , 
2022-09-08 13:00:00,62.0,19.209999,44.0,6.5999999,17.5,1.22, , , , , , 
2022-09-08 14:00:00,52.0,20.309999,72.0,6.1999998,10.0,1.11, , , , , , 
2022-09-08 15:00:00,49.0,25.940001,80.0,6.0999999,10.6,1.15, , , , , , 
2022-09-08 16:00:00,45.0,23.799999,86.0,6.0999999,10.2,1.1799999, , , , , , 
2022-09-08 17:00:00,41.0,22.620001,81.0,6.0,12.0,1.21, , , , , , 
2022-09-08 18:00:00,44.0,20.57,73.0,5.9000001,13.0,1.24, , , , , , 
2022-09-08 19:00:00,42.0,23.0,68.0,6.0,12.3,1.25, , , , , , 
2022-09-08 20:00:00,40.0,26.030001,63.0,6.0999999,12.6,1.26, , , , , , 
2022-09-08 21:00:00,45.0,20.09,55.0,6.0,13.4,1.27, , , , , , 
2022-09-08 22:00:00,47.0,23.129999,46.0,5.9000001,12.3,1.25, , , , , , 
2022-09-08 23:00:00,43.0,24.17,38.0,5.9000001,13.1,1.28, , , , , , 
2022-09-09 00:00:00,45.0,22.26,35.0,5.8000002,11.2,1.26, , , , , , 
2022-09-09 01:00:00,36.0,27.459999,27.0,5.6999998,19.1,1.4, , , , , , 
2022-09-09 02:00:00,45.0,23.16,33.0,5.9000001,12.4,1.24, , , , , , 
2022-09-09 03:00:00,47.0,24.42,33.0,6.0,11.9,1.21, , , , , , 
2022-09-09 04:00:00,55.0,24.110001,16.0,6.0,19.0,1.28, , , , , , 
2022-09-09 05:00:00,46.0,24.67,10.0,5.9000001,20.299999,1.33, , , , , , 
2022-09-09 06:00:00,57.0,25.549999,3.0,5.8000002,28.799999,1.5, , , , , , 
2022-09-09 07:00:00,60.0,30.67,3.0,6.0,30.799999,1.7, , , , , , 
2022-09-09 08:00:00,78.0,30.34,4.0,6.0999999,31.299999,1.84, , , , , , 
2022-09-09 09:00:00,77.0,31.559999,10.0,6.4000001,34.599998,1.9, , , , , , 
2022-09-09 10:00:00,88.0,33.549999,24.0,6.5,37.799999,1.92, , , , , , 
2022-09-09 11:00:00,84.0,34.029999,42.0,6.4000001,39.400002,1.83, , , , , , 
2022-09-09 12:00:00,86.0,33.779999,62.0,6.5,29.799999,1.67, , , , , , 
2022-09-09 13:00:00,84.0,27.35,82.0,6.3000002,13.0,1.34, , , , , , 
2022-09-09 14:00:00,54.0,29.700001,91.0,6.0999999,12.5,1.33, , , , , , 
2022-09-09 15:00:00,43.0,28.440001,85.0,6.3000002,11.1,1.26, , , , , , 
2022-09-09 16:00:00,46.0,24.889999,76.0,6.3000002,10.0,1.23, , , , , , 
2022-09-09 17:00:00,43.0,24.34,70.0,,9.0,1.21, , , ,s, , 
2022-09-09 18:00:00,46.0,20.76,58.0,6.1999998,11.6,1.26, , , , , , 
2022-09-09 19:00:00,40.0,21.129999,49.0,6.0,11.3,1.24, , , , , , 
2022-09-09 20:00:00,39.0,19.610001,42.0,5.8000002,10.9,1.23, , , , , , 
2022-09-09 21:00:00,35.0,19.9,38.0,5.8000002,10.6,1.24, , , , , , 
2022-09-09 22:00:00,71.0,19.879999,39.0,5.9000001,8.0,1.1900001, , , , , , 
2022-09-09 23:00:00,50.0,19.34,31.0,5.6999998,11.1,1.23, , , , , , 
2022-09-10 00:00:00,42.0,19.6,34.0,5.6999998,7.5,1.17, , , , , , 
2022-09-10 01:00:00,27.0,21.35,28.0,,7.6999998,1.17, , , ,s, , 
2022-09-10 02:00:00,42.0,30.76,15.0,,17.299999,1.25, , , ,s, , 
2022-09-10 03:00:00,63.0,21.799999,17.0,5.8000002,12.5,1.22, , , , , , 
2022-09-10 04:00:00,45.0,19.42,15.0,5.8000002,13.3,1.21, , , , , , 
2022-09-10 05:00:00,53.0,23.290001,8.0,5.6999998,15.7,1.21, , , , , , 
2022-09-10 06:00:00,39.0,24.860001,5.0,5.6999998,18.700001,1.3200001, , , , , , 
2022-09-10 07:00:00,53.0,22.370001,4.0,,20.6,1.58, , , ,s, , 
2022-09-10 08:00:00,47.0,26.58,9.0,5.8000002,20.6,1.87, , , , , , 
2022-09-10 09:00:00,58.0,24.09,18.0,6.0,20.5,2.1400001, , , , , , 
2022-09-10 10:00:00,67.0,32.080002,21.0,6.3000002,28.6,1.97, , , , , , 
2022-09-10 11:00:00,82.0,35.220001,32.0,6.9000001,27.299999,1.89, , , , , , 
2022-09-10 12:00:00,91.0,36.18,57.0,6.9000001,19.700001,1.42, , , , , , 
2022-09-10 13:00:00,72.0,25.18,63.0,6.5999999,8.6999998,1.27, , , , , , 
2022-09-10 14:00:00,46.0,23.73,47.0,6.3000002,6.5999999,1.1900001, , , , , , 
2022-09-10 15:00:00,42.0,18.91,45.0,6.0999999,5.9000001,1.16, , , , , , 
2022-09-10 16:00:00,35.0,19.67,45.0,6.0,7.0,1.1799999, , , , , , 
2022-09-10 17:00:00,32.0,22.67,44.0,5.9000001,7.5999999,1.1900001, , , , , , 
2022-09-10 18:00:00,39.0,22.379999,38.0,5.8000002,10.8,1.25, , , , , , 
2022-09-10 19:00:00,42.0,19.34,32.0,5.8000002,13.9,1.28, , , , , , 
2022-09-10 20:00:00,40.0,23.18,25.0,6.0999999,17.299999,1.35, , , , , , 
2022-09-10 21:00:00,43.0,25.91,30.0,6.0,10.0,1.28, , , , , , 
2022-09-10 22:00:00,40.0,26.110001,22.0,5.8000002,16.0,1.38, , , , , , 
2022-09-10 23:00:00,40.0,18.77,30.0,5.9000001,6.9000001,1.2, , , , , , 
2022-09-11 00:00:00,32.0,13.98,34.0,5.9000001,3.8,1.13, , , , , , 
2022-09-11 01:00:00,28.0,14.84,31.0,5.6999998,4.0,1.14, , , , , , 
2022-09-11 02:00:00,26.0,16.4,26.0,5.5999999,5.4000001,1.17, , , , , , 
2022-09-11 03:00:00,25.0,18.709999,27.0,5.5999999,5.9000001,1.1799999, , , , , , 
2022-09-11 04:00:00,25.0,14.76,18.0,5.6999998,10.8,1.21, , , , , , 
2022-09-11 05:00:00,44.0,18.59,14.0,5.6999998,12.1,1.26, , , , , , 
2022-09-11 06:00:00,37.0,17.09,13.0,,13.0,1.28, , , ,s, , 
2022-09-11 07:00:00,36.0,21.040001,8.0,,17.5,1.48, , , ,s, , 
2022-09-11 08:00:00,43.0,21.27,13.0,5.5999999,14.2,1.8, , , , , , 
2022-09-11 09:00:00,43.0,26.4,20.0,5.8000002,14.6,1.75, , , , , , 
2022-09-11 10:00:00,39.0,24.790001,29.0,6.0999999,17.4,1.4299999, , , , , , 
2022-09-11 11:00:00,55.0,27.190001,40.0,7.1999998,16.299999,1.28, , , , , , 
2022-09-11 12:00:00,49.0,20.209999,65.0,7.5,8.6000004,1.25, , , , , , 
2022-09-11 13:00:00,43.0,22.200001,63.0,7.5999999,4.8000002,1.11, , , , , , 
2022-09-11 14:00:00,40.0,23.35,62.0,7.6999998,4.5,1.05, , , , , , 
2022-09-11 15:00:00,34.0,20.309999,61.0,7.0999999,4.0,1.03, , , , , , 
2022-09-11 16:00:00,27.0,19.190001,59.0,6.1999998,4.4000001,1.05, , , , , , 
2022-09-11 17:00:00,30.0,19.620001,55.0,6.0999999,3.9000001,1.05, , , , , , 
2022-09-11 18:00:00,31.0,17.25,50.0,5.9000001,4.3000002,1.0599999, , , , , , 
2022-09-11 19:00:00,26.0,18.129999,46.0,5.9000001,4.3000002,1.08, , , , , , 
2022-09-11 20:00:00,26.0,17.91,46.0,6.0,4.4000001,1.09, , , , , , 
2022-09-11 21:00:00,25.0,20.540001,41.0,7.0,7.1999998,1.15, , , , , , 
